DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR22,2014,1665089,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR22,2015,1700847,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR22,2016,1700029,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR22,2017,1715969,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR22,2018,1735241,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR22,2019,1767237,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR22,2020,1770777,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR22,2021,1781833,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2010,3868308,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2011,3948848,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2012,3965232,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2013,4005459,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2014,4061074,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2015,4113072,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2016,4168415,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2017,4223545,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2018,4279677,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2019,4320519,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2020,4367251,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR31,2021,4394694,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2010,2707898,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2011,2739188,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2012,2779765,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2013,2808243,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2014,2851086,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2015,2915188,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2016,2955825,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2017,2997720,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2018,3038325,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2019,3093015,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2020,3131322,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR32,2021,3160772,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2010,2940947,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2011,3005558,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2012,2942695,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2013,2965800,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2014,2985153,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2015,2995289,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2016,3013892,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2017,3043846,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2018,3065961,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2019,3100666,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2020,3119860,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR33,2021,3133649,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2010,3508133,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2011,3595460,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2012,3637222,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2013,3682037,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2014,3749582,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2015,3809784,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2016,3881624,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2017,3964535,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2018,4019116,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2019,4089156,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2020,4163022,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR41,2021,4209378,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2010,3193210,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2011,3246147,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2012,3315463,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2013,3376330,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2014,3448702,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2015,3522353,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2016,3617728,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2017,3719652,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2018,3805481,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2019,3878979,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2020,3961953,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR42,2021,4026438,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2010,4650802,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2011,4771716,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2012,4890893,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2013,4965542,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2014,5045083,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2015,5150072,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2016,5270575,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2017,5346518,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2018,5445026,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2019,5503985,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2020,5639076,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR51,2021,5663322,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2010,2224547,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2011,2246478,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2012,2272560,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2013,2287705,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2014,2317164,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2015,2349170,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2016,2372740,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2017,2406913,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2018,2426821,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2019,2457522,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2020,2485653,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR52,2021,2504939,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2010,2592075,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2011,2685499,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2012,2705254,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2013,2763541,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2014,2833306,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2015,2898240,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2016,2968561,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2017,3017280,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2018,3063005,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2019,3137694,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2020,3227410,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR61,2021,3255704,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2010,3703114,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2011,3733124,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2012,3776744,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2013,3808483,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2014,3855034,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2015,3892850,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2016,3928388,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2017,3975522,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2018,4010406,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2019,4034593,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2020,4078365,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR62,2021,4127475,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2010,2957713,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2011,3004608,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2012,3013790,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2013,3038983,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2014,3077753,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2015,3115681,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2016,3142990,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2017,3189974,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2018,3230573,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2019,3289122,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2020,3321755,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR63,2021,3376039,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2010,1504789,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2011,1496296,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2012,1495630,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2013,1501311,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2014,1510080,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2015,1508199,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2016,1515228,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2017,1546995,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2018,1560774,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2019,1603688,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2020,1608193,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR71,2021,1611789,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2010,2326584,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2011,2352971,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2012,2348101,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2013,2351714,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2014,2363390,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2015,2378052,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2016,2379113,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2017,2401245,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2018,2416673,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2019,2461269,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2020,2467565,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR72,2021,2476439,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2010,1026825,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2011,1035071,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2012,1019425,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2013,1020108,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2014,1020957,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2015,1019534,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2016,1023593,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2017,1032260,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2018,1034922,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2019,1046711,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2020,1042760,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR81,2021,1033797,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2010,745976,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2011,743029,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2012,739997,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2013,745525,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2014,763570,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2015,756983,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2016,757711,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2017,766303,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2018,765874,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2019,819468,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2020,793437,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR82,2021,785265,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2010,2739487,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2011,2740686,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2012,2717685,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2013,2717970,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2014,2714575,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2015,2717042,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2016,2721221,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2017,2752803,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2018,2773386,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2019,2822353,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2020,2829953,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR83,2021,2819560,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2010,2526619,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2011,2516167,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2012,2513021,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2013,2545274,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2014,2553647,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2015,2566840,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2016,2572850,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2017,2645584,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2018,2633417,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2019,2719113,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2020,2690180,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TR90,2021,2677584,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2010,1062205,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2011,1068446,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2012,1072848,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2013,1071878,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2014,1062345,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2015,1067560,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2016,1063789,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2017,1078207,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2018,1072404,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2019,1086156,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2020,1081652,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA1,2021,1074620,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2010,1135856,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2011,1133660,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2012,1157546,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2013,1154277,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2014,1145257,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2015,1138766,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2016,1131570,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2017,1123161,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2018,1115810,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2019,1124898,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2020,1118370,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRA2,2021,1117833,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2010,1626357,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2011,1625158,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2012,1663811,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2013,1673852,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2014,1681719,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2015,1690843,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2016,1700468,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2017,1711847,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2018,1726199,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2019,1762077,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2020,1755735,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB1,2021,1759327,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2010,2012044,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2011,2022373,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2012,2046027,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2013,2082470,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2014,2092863,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2015,2111068,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2016,2124349,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2017,2115729,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2018,2128670,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2019,2167642,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2020,2174672,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRB2,2021,2191967,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2010,2364249,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2011,2414833,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2012,2471979,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2013,2519139,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2014,2570208,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2015,2616082,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2016,2665265,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2017,2715553,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2018,2756910,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2019,2795617,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2020,2838319,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC1,2021,2876408,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC2,2010,3128748,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,TRC2,2011,3192329,
